uid,gid,tname,player,pos,snp
22168,4559,BUF,RG-2350,LG,1
22169,4559,BUF,PB-0750,MLB,65
22170,4559,BUF,JP-4150,FS,65
22171,4559,BUF,MH-4000,SS,65
22172,4559,BUF,TW-1725,LCB,65
22173,4559,BUF,EG-0050,RCB,65
22174,4559,BUF,RH-3300,WLB,65
22175,4559,BUF,LJ-1150,RCB,54
22176,4559,BUF,KW-1600,DT,54
22177,4559,BUF,JH-5900,RE,47
22178,4559,BUF,SL-0350,LE,43
22179,4559,BUF,LA-0200,SLB,41
22180,4559,BUF,CT-1300,DT,37
22181,4559,BUF,AW-0550,DT,34
22182,4559,BUF,RD-0650,RE,27
22183,4559,BUF,EY-0100,LE,18
22184,4559,BUF,SW-2300,LCB,1
22185,4560,HOU,BG-0500,RT,71
22186,4560,HOU,CC-1900,LT,71
22187,4560,HOU,XS-0100,LG,71
22188,4560,HOU,GM-0025,C,71
22189,4560,HOU,DH-3950,LWR,71
22190,4560,HOU,DW-1725,QB,71
22191,4560,HOU,NM-0275,C,71
22192,4560,HOU,BE-0350,LWR,70
22193,4560,HOU,RG-1870,TE,61
22194,4560,HOU,LM-1150,RB,50
22195,4560,HOU,BM-2350,RWR,37
22196,4560,HOU,SA-0850,TE,31
22197,4560,HOU,DF-1362,RB,17
22198,4560,HOU,TE-0350,RB,8
22199,4560,HOU,JP-4187,FB,7
22200,4560,HOU,JD-0350,LT,3
22201,4560,HOU,BM-1450,RILB,65
22202,4560,HOU,WM-0550,SLB,65
22203,4560,HOU,AH-0250,FS,64
22204,4560,HOU,JJ-5000,LCB,64
22205,4560,HOU,KJ-0100,RCB,63
22206,4560,HOU,JW-1100,LDE,58
22207,4560,HOU,JC-3350,OLB,55
22208,4560,HOU,ZC-0300,RILB,51
22209,4560,HOU,CM-2850,SS,48
22210,4560,HOU,EP-0550,SS,32
22211,4560,HOU,DR-0625,NT,32
22212,4560,HOU,MG-0600,FS,29
22213,4560,HOU,JB-1250,RCB,20
22214,4560,HOU,JH-3220,RDE,16
22215,4560,HOU,CC-4550,RDE,16
22216,4560,HOU,DC-2812,LILB,14
22217,4560,HOU,BD-1100,NT,13
22218,4560,HOU,BS-0850,OLB,10
22219,4560,HOU,KD-1475,SS,1
22220,4560,NE,LW-0050,LT,65
22221,4560,NE,SM-0850,RG,65
22222,4560,NE,JT-2825,LG,65
22223,4560,NE,DA-1425,C,65
22224,4560,NE,TB-2300,QB,65
22225,4560,NE,RG-2200,TE,64
22226,4560,NE,NS-0500,LT,64
22227,4560,NE,CH-3350,RWR,59
22228,4560,NE,BC-2325,LWR,58
22229,4560,NE,DA-0900,LWR,32
22230,4560,NE,JW-2550,RB,32
22231,4560,NE,MG-0650,RB,21
22232,4560,NE,DA-0850,TE,17
22233,4560,NE,JD-1650,RB,15
22234,4560,NE,DL-1700,RB,12
22235,4560,NE,JH-4850,TE,7
22236,4560,NE,PD-0800,RWR,7
22237,4560,NE,CF-0675,RT,2
22238,4560,NE,DM-1300,FS,65
22239,4560,NE,KV-0075,SLB,65
22240,4560,NE,MB-5250,LCB,65
22241,4560,NE,TF-0750,RDE,65
22242,4560,NE,SG-0650,RCB,60
22243,4560,NE,ER-0250,MLB,57
22244,4560,NE,PC-0300,SS,52
22245,4560,NE,LG-1000,LDE,51
22246,4560,NE,DH-1250,FS,50
22247,4560,NE,MB-3875,DT,46
22248,4560,NE,AB-4000,DT,46
22249,4560,NE,JJ-4565,LCB,42
22250,4560,NE,DW-4150,DL,36
22251,4560,NE,CM-0250,RDE,31
22252,4560,NE,AB-2700,DT,21
22253,4560,NE,DH-1400,WLB,4
22254,4560,NE,JR-2150,SS,3
22255,4560,NE,MF-0700,WLB,2
22256,4561,MIA,JB-8200,RG,63
22257,4561,MIA,LT-0950,LT,63
22258,4561,MIA,JJ-0650,RT,63
22259,4561,MIA,JC-6200,QB,63
22260,4561,MIA,MP-1900,C,63
22261,4561,MIA,KS-2350,LWR,62
22262,4561,MIA,JL-0215,SWR,60
22263,4561,MIA,DP-0350,RWR,58
22264,4561,MIA,AS-3450,LG,39
22265,4561,MIA,JT-2000,TE,37
22266,4561,MIA,JA-0450,RB,33
22267,4561,MIA,AF-0200,TE,29
22268,4561,MIA,JD-0850,LG,24
22269,4561,MIA,KD-1462,RB,20
22270,4561,MIA,DW-3125,RB,10
22271,4561,MIA,JG-2950,RWR,3
22272,4561,MIA,MG-1250,TE,2
22273,4561,MIA,LC-0150,LWR,1
22274,4561,MIA,KA-0750,WLB,63
22275,4561,MIA,RJ-2000,SS,63
22276,4561,MIA,MH-3735,MLB,62
22277,4561,MIA,XH-0100,RCB,62
22278,4561,MIA,NS-0800,LDT,54
22279,4561,MIA,BM-0600,LCB,52
22280,4561,MIA,NA-0100,FS,45
22281,4561,MIA,AB-2730,RDE,40
22282,4561,MIA,CW-0100,LDE,40
22283,4561,MIA,BM-0775,LCB,35
22284,4561,MIA,DG-1275,LDT,35
22285,4561,MIA,CH-1450,RDE,32
22286,4561,MIA,VT-0162,RDT,32
22287,4561,MIA,CA-0550,SLB,28
22288,4561,MIA,WH-0300,LDE,24
22289,4561,MIA,MT-0850,SS,18
22290,4561,MIA,AV-0300,RCB,9
22291,4561,MIA,TF-0250,LDE,2
22292,4561,NYJ,JC-1000,LG,63
22293,4561,NYJ,DD-2525,LG,63
22294,4561,NYJ,JM-2900,QB,63
22295,4561,NYJ,KB-0750,LT,63
22296,4561,NYJ,WJ-0275,C,62
22297,4561,NYJ,BS-1750,RT,62
22298,4561,NYJ,RA-1125,LWR,49
22299,4561,NYJ,AS-0550,TE,48
22300,4561,NYJ,JK-0250,RWR,44
22301,4561,NYJ,JK-1000,RWR,34
22302,4561,NYJ,BP-1200,RB,28
22303,4561,NYJ,MF-1300,RB,23
22304,4561,NYJ,WT-0600,TE,22
22305,4561,NYJ,CP-0775,LWR,16
22306,4561,NYJ,LT-0262,RDE,14
22307,4561,NYJ,EM-0950,RB,12
22308,4561,NYJ,BQ-0200,RT,12
22309,4561,NYJ,NS-0725,TE,7
22310,4561,NYJ,AS-3550,LWR,5
22311,4561,NYJ,JH-2250,C,1
22312,4561,NYJ,DD-0250,ILB,63
22313,4561,NYJ,BS-2300,LCB,63
22314,4561,NYJ,MM-1725,FS,63
22315,4561,NYJ,DR-1950,RCB,60
22316,4561,NYJ,DL-0550,ILB,54
22317,4561,NYJ,JA-0150,SS,54
22318,4561,NYJ,MC-1350,RCB,53
22319,4561,NYJ,LW-1350,LDE,49
22320,4561,NYJ,KE-0050,LDE,42
22321,4561,NYJ,MW-1800,RDE,39
22322,4561,NYJ,TB-2750,SS,31
22323,4561,NYJ,JJ-1675,OLB,31
22324,4561,NYJ,DD-2050,OLB,23
22325,4561,NYJ,DB-0950,OLB,16
22326,4561,NYJ,JM-1140,OLB,14
22327,4561,NYJ,SM-2200,NT,12
22328,4561,NYJ,JS-6050,ILB,9
22329,4561,NYJ,JB-7950,LCB,9
22330,4561,NYJ,MP-0875,NT,9
22331,4562,NO,MU-0400,C,58
22332,4562,NO,RR-0122,LT,58
22333,4562,NO,LW-0350,RG,58
22334,4562,NO,SK-0150,C,58
22335,4562,NO,AP-0450,LG,58
22336,4562,NO,DB-3800,QB,58
22337,4562,NO,BC-1850,LWR,46
22338,4562,NO,MT-0875,LWR,46
22339,4562,NO,JH-4070,TE,37
22340,4562,NO,TG-0900,RWR,34
22341,4562,NO,MI-0100,RB,29
22342,4562,NO,MH-3300,TE,28
22343,4562,NO,AK-0050,RB,17
22344,4562,NO,TL-0825,RWR,16
22345,4562,NO,AP-0700,RB,14
22346,4562,NO,CF-0650,TE,14
22347,4562,NO,JL-1250,C,9
22348,4562,NO,AK-0650,SLB,58
22349,4562,NO,KV-0050,SS,58
22350,4562,NO,PW-0850,LCB,58
22351,4562,NO,MW-2275,FS,57
22352,4562,NO,KC-2550,RCB,57
22353,4562,NO,CJ-2400,LDE,50
22354,4562,NO,AA-0552,WLB,48
22355,4562,NO,AO-0370,RDE,46
22356,4562,NO,SR-0050,DT,40
22357,4562,NO,VB-0087,FS,36
22358,4562,NO,TD-0850,DT,30
22359,4562,NO,DO-0250,DT,30
22360,4562,NO,HK-0100,SLB,21
22361,4562,NO,TH-1350,LDE,17
22362,4562,NO,MT-0350,MLB,16
22363,4562,NO,CR-1150,MLB,11
22364,4562,NO,DH-1425,RCB,7
22365,4562,NO,RB-4800,FS,4
22366,4562,NO,DP-0375,DT,3
22367,4562,CAR,ED-0400,TE,59
22368,4562,CAR,TL-0450,C,59
22369,4562,CAR,AN-0400,LG,59
22370,4562,CAR,DW-3450,RT,59
22371,4562,CAR,MK-0150,LT,59
22372,4562,CAR,TT-1850,RG,58
22373,4562,CAR,CN-0500,QB,50
22374,4562,CAR,DF-2200,RWR,50
22375,4562,CAR,CM-1225,RB,41
22376,4562,CAR,RS-0975,RWR,38
22377,4562,CAR,CS-0050,RWR,36
22378,4562,CAR,JS-6700,RB,26
22379,4562,CAR,CM-0175,TE,15
22380,4562,CAR,DB-6375,LWR,13
22381,4562,CAR,DA-1300,QB,9
22382,4562,CAR,KB-0950,LWR,7
22383,4562,CAR,FW-0750,RB,6
22384,4562,CAR,AS-0940,LT,5
22385,4562,CAR,JB-4975,LCB,58
22386,4562,CAR,LK-0600,MLB,58
22387,4562,CAR,MA-0200,SS,58
22388,4562,CAR,KC-1800,FS,58
22389,4562,CAR,DW-4750,RCB,58
22390,4562,CAR,ST-0550,SLB,53
22391,4562,CAR,TD-0700,WLB,45
22392,4562,CAR,MA-0300,RDE,45
22393,4562,CAR,KS-0850,RDT,39
22394,4562,CAR,SL-0950,LDT,31
22395,4562,CAR,CJ-1300,LDE,31
22396,4562,CAR,JP-2000,LDE,27
22397,4562,CAR,KL-1400,LDT,23
22398,4562,CAR,VB-0375,RDT,19
22399,4562,CAR,WH-0850,RDE,16
22400,4562,CAR,CM-3400,LCB,11
22401,4562,CAR,DM-0650,MLB,8
22402,4563,NYG,EF-0075,LT,69
22403,4563,NYG,JP-4350,LG,69
22404,4563,NYG,BJ-2250,LG,69
22405,4563,NYG,JJ-2100,RG,69
22406,4563,NYG,WR-0450,C,69
22407,4563,NYG,EM-0200,QB,69
22408,4563,NYG,SS-1250,SWR,68
22409,4563,NYG,BM-0300,RWR,65
22410,4563,NYG,EE-0400,TE,57
22411,4563,NYG,OB-0075,LWR,53
22412,4563,NYG,PP-0350,RB,34
22413,4563,NYG,RE-0400,TE,19
22414,4563,NYG,SV-0200,RB,19
22415,4563,NYG,OD-0200,RB,16
22416,4563,NYG,RL-0625,RWR,11
22417,4563,NYG,LC-0850,SS,69
22418,4563,NYG,DT-1225,FS,69
22419,4563,NYG,EA-0575,LCB,69
22420,4563,NYG,JP-2900,LDE,69
22421,4563,NYG,JC-1800,WLB,68
22422,4563,NYG,JJ-1550,RCB,65
22423,4563,NYG,DR-2800,NB,61
22424,4563,NYG,OV-0200,RDE,60
22425,4563,NYG,KR-0950,WLB,53
22426,4563,NYG,DT-1725,RDT,45
22427,4563,NYG,DH-1850,LDT,44
22428,4563,NYG,DK-0465,SLB,40
22429,4563,NYG,RT-0850,LDT,25
22430,4563,NYG,CM-3450,MLB,23
22431,4563,NYG,JB-5775,RDT,21
22432,4563,NYG,RO-0450,LDE,15
22433,4563,NYG,KW-2800,LDE,9
22434,4563,NYG,RC-1550,NB,9
22435,4563,NYG,AA-0075,FS,4
22436,4563,PHI,BB-3230,RG,76
22437,4563,PHI,LJ-0850,RT,76
22438,4563,PHI,JK-0500,C,76
22439,4563,PHI,CW-1425,QB,76
22440,4563,PHI,ZE-0100,TE,75
22441,4563,PHI,JP-2400,LT,75
22442,4563,PHI,AJ-0430,LWR,69
22443,4563,PHI,TS-2300,RWR,58
22444,4563,PHI,NA-0050,SWR,45
22445,4563,PHI,SW-1900,C,44
22446,4563,PHI,WS-0650,RB,43
22447,4563,PHI,CW-0650,LG,32
22448,4563,PHI,LB-0500,RB,22
22449,4563,PHI,BC-0700,TE,20
22450,4563,PHI,TB-3950,TE,19
22451,4563,PHI,MH-3050,RWR,8
22452,4563,PHI,CC-2350,RB,7
22453,4563,PHI,MJ-1450,LWR,7
22454,4563,PHI,HV-0100,LT,5
22455,4563,PHI,DS-3300,RB,5
22456,4563,PHI,CM-0200,S,69
22457,4563,PHI,MJ-0600,S,69
22458,4563,PHI,NB-0500,OLB,69
22459,4563,PHI,JM-4850,LCB,69
22460,4563,PHI,RD-1550,LCB,69
22461,4563,PHI,PR-0400,RCB,61
22462,4563,PHI,BA-0350,RDT,50
22463,4563,PHI,TJ-1025,RDT,50
22464,4563,PHI,MK-0730,OLB,48
22465,4563,PHI,BG-1200,LDE,46
22466,4563,PHI,VC-0400,RDE,46
22467,4563,PHI,CL-1400,LDE,27
22468,4563,PHI,DB-0875,RDE,26
22469,4563,PHI,FC-0400,LDT,17
22470,4563,PHI,EQ-0100,LDT,14
22471,4563,PHI,JH-3675,MLB,14
22472,4563,PHI,NG-0350,OLB,12
22473,4563,PHI,JW-0525,MLB,3
22474,4564,PIT,CH-4550,RT,64
22475,4564,PIT,AV-0350,LT,64
22476,4564,PIT,DD-0750,RG,64
22477,4564,PIT,BR-1100,QB,64
22478,4564,PIT,MP-1900,C,64
22479,4564,PIT,AB-3500,LWR,64
22480,4564,PIT,LB-0250,RB,62
22481,4564,PIT,BF-0450,LG,54
22482,4564,PIT,JS-4750,LWR,51
22483,4564,PIT,JJ-0725,TE,46
22484,4564,PIT,MB-4550,RWR,45
22485,4564,PIT,ER-0462,LWR,22
22486,4564,PIT,VM-0250,TE,16
22487,4564,PIT,RF-0900,LG,10
22488,4564,PIT,XG-0100,TE,8
22489,4564,PIT,RN-1250,FB,4
22490,4564,PIT,DH-2800,RWR,2
22491,4564,PIT,TW-1125,RB,1
22492,4564,PIT,RS-0962,LILB,64
22493,4564,PIT,AB-3875,RCB,64
22494,4564,PIT,JH-0100,LCB,64
22495,4564,PIT,AC-1350,LOLB,62
22496,4564,PIT,BD-1200,LOLB,62
22497,4564,PIT,TA-0600,RDE,57
22498,4564,PIT,CH-3100,LDE,56
22499,4564,PIT,VW-0250,RILB,55
22500,4564,PIT,MM-3800,FS,55
22501,4564,PIT,SD-0250,SS,39
22502,4564,PIT,JH-1375,NT,38
22503,4564,PIT,JW-3050,FS,34
22504,4564,PIT,MH-2975,LCB,20
22505,4564,PIT,LW-0250,LDE,18
22506,4564,PIT,WG-0500,RCB,10
22507,4564,PIT,DM-1475,NT,7
22508,4564,PIT,AM-2300,LOLB,3
22509,4564,PIT,JH-2100,ROLB,3
22510,4564,PIT,LF-0550,LB,1
22511,4564,PIT,TM-0825,RILB,1
22512,4564,CHI,BM-0360,RT,65
22513,4564,CHI,KL-1350,LG,65
22514,4564,CHI,CL-0862,LT,65
22515,4564,CHI,CW-1875,LG,65
22516,4564,CHI,MG-0850,QB,65
22517,4564,CHI,BS-3050,LT,51
22518,4564,CHI,DS-2170,TE,50
22519,4564,CHI,DT-1250,LWR,46
22520,4564,CHI,JH-5575,RB,41
22521,4564,CHI,MW-1250,RWR,40
22522,4564,CHI,KW-2550,LWR,35
22523,4564,CHI,ZM-0250,TE,32
22524,4564,CHI,TC-1975,RB,28
22525,4564,CHI,JB-2950,RWR,19
22526,4564,CHI,AS-0775,TE,15
22527,4564,CHI,MB-5175,FB,16
22528,4564,CHI,HG-0250,C,14
22529,4564,CHI,BC-3070,RB,5
22530,4564,CHI,EJ-0125,FS,62
22531,4564,CHI,DT-1950,RILB,62
22532,4564,CHI,LF-0450,ROLB,60
22533,4564,CHI,AH-3050,DE,56
22534,4564,CHI,BC-0150,LCB,56
22535,4564,CHI,KF-0500,RCB,51
22536,4564,CHI,QD-0100,SS,47
22537,4564,CHI,MC-2570,RCB,40
22538,4564,CHI,WY-0300,LOLB,39
22539,4564,CHI,EG-0350,NT,37
22540,4564,CHI,CJ-2175,LILB,36
22541,4564,CHI,PA-0300,LCB,36
22542,4564,CHI,MU-0500,DE,31
22543,4564,CHI,PM-0500,LOLB,28
22544,4564,CHI,JT-2850,LB,17
22545,4564,CHI,JB-7450,DE,20
22546,4564,CHI,AA-0543,FS,15
22547,4564,CHI,RR-0850,DE,11
22548,4564,CHI,SA-0100,ROLB,2
22549,4564,CHI,SM-2300,RCB,1
22550,4565,TB,DD-2300,RT,53
22551,4565,TB,DS-3037,LT,53
22552,4565,TB,JS-7450,RG,53
22553,4565,TB,AM-0750,C,53
22554,4565,TB,JW-5650,QB,53
22555,4565,TB,ME-0600,RWR,47
22556,4565,TB,DJ-0200,LWR,43
22557,4565,TB,AH-3862,LWR,39
22558,4565,TB,OH-0250,TE,34
22559,4565,TB,ES-1125,LG,29
22560,4565,TB,CS-1950,RB,26
22561,4565,TB,CB-2775,TE,26
22562,4565,TB,JR-2800,RB,25
22563,4565,TB,KP-0050,LG,24
22564,4565,TB,CG-1425,RWR,11
22565,4565,TB,LS-1900,TE,6
22566,4565,TB,AC-2450,TE,4
22567,4565,TB,BR-0250,LWR,4
22568,4565,TB,KB-0775,SLB,53
22569,4565,TB,CC-4000,S,53
22570,4565,TB,LD-0150,WLB,53
22571,4565,TB,VH-0050,LCB,53
22572,4565,TB,GM-0500,LDT,53
22573,4565,TB,RA-1500,LDE,53
22574,4565,TB,RM-1900,LCB,51
22575,4565,TB,WG-0550,RDE,50
22576,4565,TB,TW-0600,S,46
22577,4565,TB,CM-1600,RDT,46
22578,4565,TB,RS-2350,RCB,45
22579,4565,TB,AG-0775,MLB,39
22580,4565,TB,KT-0150,S,28
22581,4565,TB,RR-1450,RDE,25
22582,4565,TB,SS-1450,LDT,25
22583,4565,TB,NS-0712,LDE,21
22584,4565,TB,JE-0325,RCB,14
22585,4565,TB,WC-0150,LDE,9
22586,4565,TB,DB-2925,SLB,7
22587,4565,TB,JE-1300,S,1
22588,4565,MIN,RR-0250,LT,74
22589,4565,MIN,MR-0645,RT,74
22590,4565,MIN,NE-0225,LG,74
22591,4565,MIN,PE-0192,C,74
22592,4565,MIN,CK-0250,QB,74
22593,4565,MIN,JB-3200,RG,72
22594,4565,MIN,KR-1200,TE,68
22595,4565,MIN,AT-0350,LWR,63
22596,4565,MIN,DC-3550,RB,54
22597,4565,MIN,SD-0537,RWR,52
22598,4565,MIN,LT-0862,LWR,31
22599,4565,MIN,DM-3550,TE,30
22600,4565,MIN,CH-0525,FB,22
22601,4565,MIN,JW-6560,RWR,18
22602,4565,MIN,JM-3450,RB,14
22603,4565,MIN,BB-1550,TE,10
22604,4565,MIN,LM-1850,RB,8
22605,4565,MIN,JS-3450,LG,2
22606,4565,MIN,AS-0600,SS,53
22607,4565,MIN,HS-0130,FS,53
22608,4565,MIN,EK-0250,MLB,50
22609,4565,MIN,AB-0650,SLB,49
22610,4565,MIN,EG-0900,RDE,47
22611,4565,MIN,XR-0100,RCB,46
22612,4565,MIN,TJ-1900,DT,40
22613,4565,MIN,TW-1187,LCB,40
22614,4565,MIN,DH-4650,LDE,39
22615,4565,MIN,BR-1000,LDE,37
22616,4565,MIN,TN-0400,LCB,33
22617,4565,MIN,LJ-1700,NT,29
22618,4565,MIN,MA-0350,RCB,18
22619,4565,MIN,SS-2750,NT,13
22620,4565,MIN,TB-2700,RCB,13
22621,4565,MIN,BG-0350,WLB,9
22622,4565,MIN,EL-0060,WLB,7
22623,4565,MIN,SW-0600,RDE,7
22624,4566,SEA,GI-0100,RT,73
22625,4566,SEA,JB-5750,C,73
22626,4566,SEA,LJ-0750,LG,73
22627,4566,SEA,OA-0050,RG,73
22628,4566,SEA,RW-3850,QB,73
22629,4566,SEA,RO-0250,LT,72
22630,4566,SEA,TL-1025,RWR,66
22631,4566,SEA,PR-0150,RWR,61
22632,4566,SEA,DB-0500,LWR,51
22633,4566,SEA,JG-2900,TE,48
22634,4566,SEA,CC-0750,RB,41
22635,4566,SEA,CP-2550,RB,27
22636,4566,SEA,TM-1787,LWR,25
22637,4566,SEA,LW-1450,TE,25
22638,4566,SEA,AD-0212,RWR,11
22639,4566,SEA,NV-0050,TE,6
22640,4566,SEA,MT-1100,LT,3
22641,4566,SEA,TM-0150,FB,1
22642,4566,SEA,TR-0112,RB,1
22643,4566,SEA,RS-1000,LCB,73
22644,4566,SEA,KC-0900,SS,73
22645,4566,SEA,KW-2500,ROLB,73
22646,4566,SEA,BW-0150,MLB,73
22647,4566,SEA,ET-0200,FS,73
22648,4566,SEA,JL-0230,RCB,72
22649,4566,SEA,MB-1900,LDE,64
22650,4566,SEA,CA-1300,RDE,53
22651,4566,SEA,SR-0670,LDT,51
22652,4566,SEA,JR-1025,RDT,50
22653,4566,SEA,MW-1750,LOLB,42
22654,4566,SEA,FC-0150,RDE,32
22655,4566,SEA,SG-1600,RCB,30
22656,4566,SEA,NJ-0500,RDT,21
22657,4566,SEA,MS-2550,LOLB,15
22658,4566,SEA,GS-1037,LDT,5
22659,4566,SEA,BM-1250,FS,2
22660,4566,SEA,JC-3518,RCB,1
22661,4566,TEN,JK-1650,RG,73
22662,4566,TEN,TL-0775,LT,73
22663,4566,TEN,QS-0075,LG,73
22664,4566,TEN,JC-4050,RT,73
22665,4566,TEN,BJ-1950,C,73
22666,4566,TEN,MM-0912,QB,72
22667,4566,TEN,RM-1500,LWR,62
22668,4566,TEN,ED-0200,RWR,61
22669,4566,TEN,DW-0500,TE,50
22670,4566,TEN,JS-4550,TE,48
22671,4566,TEN,DM-4300,RB,48
22672,4566,TEN,DH-2450,RB,30
22673,4566,TEN,TT-0150,LWR,26
22674,4566,TEN,JF-2950,FB,19
22675,4566,TEN,PS-0950,TE,10
22676,4566,TEN,EW-0500,RWR,5
22677,4566,TEN,DK-0430,RT,4
22678,4566,TEN,KB-2850,FS,73
22679,4566,TEN,LR-0600,LCB,73
22680,4566,TEN,AJ-0050,RCB,71
22681,4566,TEN,WW-0900,LILB,60
22682,4566,TEN,BO-0400,ROLB,51
22683,4566,TEN,DM-3600,LOLB,51
22684,4566,TEN,JC-1700,DT,47
22685,4566,TEN,JB-6837,LILB,44
22686,4566,TEN,BM-0800,LCB,42
22687,4566,TEN,DS-1400,SS,41
22688,4566,TEN,CR-0887,FS,39
22689,4566,TEN,EW-0100,ROLB,38
22690,4566,TEN,LS-0950,RCB,34
22691,4566,TEN,DJ-2250,LDE,34
22692,4566,TEN,AW-1450,RILB,33
22693,4566,TEN,AJ-1137,NT,21
22694,4566,TEN,KD-1125,LOLB,18
22695,4566,TEN,SW-1750,NT,16
22696,4566,TEN,DK-0650,LDE,15
22697,4567,CIN,TJ-1150,C,61
22698,4567,CIN,CB-2000,LG,61
22699,4567,CIN,RB-2275,C,61
22700,4567,CIN,AD-0100,QB,61
22701,4567,CIN,TK-0850,TE,60
22702,4567,CIN,AG-1500,LWR,57
22703,4567,CIN,BL-0100,RWR,56
22704,4567,CIN,CO-0350,LT,49
22705,4567,CIN,JF-1750,RT,47
22706,4567,CIN,JM-5275,RB,34
22707,4567,CIN,TB-2075,RWR,30
22708,4567,CIN,AS-2000,LT,26
22709,4567,CIN,CU-0150,TE,17
22710,4567,CIN,JH-4025,RB,14
22711,4567,CIN,AE-1037,RWR,13
22712,4567,CIN,GB-0350,RB,13
22713,4567,CIN,CC-4450,LWR,5
22714,4567,CIN,RH-1875,TE,4
22715,4567,CIN,CC-0775,TE,3
22716,4567,CIN,NV-0200,SLB,61
22717,4567,CIN,DK-0750,LCB,61
22718,4567,CIN,VR-0200,WLB,61
22719,4567,CIN,SW-1550,SS,58
22720,4567,CIN,MJ-1800,RDE,57
22721,4567,CIN,AJ-1200,RCB,57
22722,4567,CIN,CL-0375,SLB,58
22723,4567,CIN,GA-0400,RDT,55
22724,4567,CIN,GI-1300,FS,53
22725,4567,CIN,CD-2200,LDE,53
22726,4567,CIN,DD-0950,RCB,52
22727,4567,CIN,JS-2050,LCB,30
22728,4567,CIN,CS-2350,LDE,22
22729,4567,CIN,KM-1950,MLB,18
22730,4567,CIN,RG-1150,RDT,17
22731,4567,CIN,WJ-0150,RCB,17
22732,4567,CIN,JW-4912,RDE,13
22733,4567,CIN,PS-0300,NT,12
22734,4567,CIN,CF-0337,FS,7
22735,4567,CIN,HN-0400,LB,3
22736,4567,CIN,AB-1650,NT,3
22737,4567,GB,JE-1000,RG,70
22738,4567,GB,KM-3400,RT,70
22739,4567,GB,CL-0975,C,70
22740,4567,GB,AR-1300,QB,70
22741,4567,GB,LT-0150,LG,68
22742,4567,GB,JN-0900,LWR,67
22743,4567,GB,MB-1800,TE,67
22744,4567,GB,DA-0212,LWR,67
22745,4567,GB,TM-3150,RB,65
22746,4567,GB,BB-3700,RT,47
22747,4567,GB,GA-0250,RWR,47
22748,4567,GB,JM-2950,RG,25
22749,4567,GB,LK-0200,TE,19
22750,4567,GB,RR-1050,TE,10
22751,4567,GB,JW-3650,RB,5
22752,4567,GB,AR-0875,FB,3
22753,4567,GB,KK-0750,RCB,61
22754,4567,GB,JJ-4582,SS,61
22755,4567,GB,HC-0050,FS,61
22756,4567,GB,MB-5100,SS,61
22757,4567,GB,ME-0550,SS,54
22758,4567,GB,DR-0450,RCB,52
22759,4567,GB,CM-0900,LOLB,49
22760,4567,GB,BM-0345,MLB,47
22761,4567,GB,KC-1225,NT,43
22762,4567,GB,KF-0050,ROLB,41
22763,4567,GB,DL-2325,LDE,37
22764,4567,GB,AB-3100,LOLB,32
22765,4567,GB,QD-0200,NT,18
22766,4567,GB,JT-1650,LILB,14
22767,4567,GB,RJ-0550,LDE,12
22768,4567,GB,JH-2875,RCB,9
22769,4567,GB,CO-0250,ROLB,8
22770,4567,GB,QR-0100,LCB,7
22771,4567,GB,MA-0275,DT,4
22772,4568,KC,BW-2750,LG,53
22773,4568,KC,ZF-0300,RG,53
22774,4568,KC,LD-1000,RG,53
22775,4568,KC,MS-0550,RT,53
22776,4568,KC,EF-0050,LT,53
22777,4568,KC,TK-0150,TE,53
22778,4568,KC,AS-1600,QB,53
22779,4568,KC,CC-3950,RWR,43
22780,4568,KC,TH-1750,LWR,39
22781,4568,KC,KH-2850,RB,37
22782,4568,KC,AW-1650,LWR,27
22783,4568,KC,DH-1450,TE,22
22784,4568,KC,CW-1450,RB,14
22785,4568,KC,AS-0900,FB,9
22786,4568,KC,DR-2225,LWR,9
22787,4568,KC,DT-0850,RWR,7
22788,4568,KC,RT-1550,TE,4
22789,4568,KC,AH-3875,RB,1
22790,4568,KC,TM-2850,RCB,53
22791,4568,KC,RP-0200,FS,53
22792,4568,KC,DS-3162,SS,53
22793,4568,KC,MP-0950,LCB,53
22794,4568,KC,JH-5500,LOLB,53
22795,4568,KC,PG-0050,LCB,53
22796,4568,KC,DJ-1600,LILB,53
22797,4568,KC,AB-0100,RDE,49
22798,4568,KC,EM-2100,FS,46
22799,4568,KC,FZ-0100,LOLB,44
22800,4568,KC,BL-1350,NT,42
22801,4568,KC,CJ-2168,LDE,39
22802,4568,KC,DF-1350,ROLB,36
22803,4568,KC,RN-1300,LDE,28
22804,4568,KC,RW-3550,RILB,21
22805,4568,KC,KP-0650,LILB,19
22806,4568,KC,RM-4200,NT,13
22807,4568,KC,TK-0825,ROLB,2
22808,4568,KC,KA-0150,RCB,1
22809,4568,LAC,MS-2300,LG,73
22810,4568,LAC,RO-0400,LT,73
22811,4568,LAC,KW-0930,RG,73
22812,4568,LAC,MS-0525,LG,73
22813,4568,LAC,PR-0300,QB,70
22814,4568,LAC,SP-1900,C,73
22815,4568,LAC,TW-2875,RWR,71
22816,4568,LAC,KA-0650,LWR,61
22817,4568,LAC,TB-1060,RWR,44
22818,4568,LAC,HH-0225,TE,41
22819,4568,LAC,AG-0500,TE,40
22820,4568,LAC,MG-1150,RB,33
22821,4568,LAC,BO-0150,RB,33
22822,4568,LAC,DI-0075,LWR,14
