uid,gid,player,solo,comb,sck,saf,blk,ints,pdef,frcv,forc,tdd,rety,tdret,peny,snp,fp,fp2,game,seas,year,team,posd,jnum,dcp,nflid
146426,4561,TB-2750,1,0,0,0,0,2,1,0,0,0,0,0,0,31,6,4,2,4,2017,NYJ,SS,23,2,2543712
146427,4561,MT-0850,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1.5,0,1,6,2017,MIA,SS,31,2,2535687
146428,4561,CH-1450,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0.5,0,2,1,2017,MIA,RDE,90,2,2558001
146429,4561,JB-7950,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,3,2,2017,NYJ,LCB,32,2,2555313
146430,4562,KV-0050,2,2,0,0,0,1,1,0,0,0,0,0,0,58,6,2,3,5,2017,NO,SS,32,1,2539320
146431,4562,AK-0650,2,4,0,0,0,0,0,0,0,0,0,0,0,58,4,0,3,5,2017,NO,SLB,53,1,2539982
146432,4562,AA-0552,4,3,0,0,0,0,0,0,0,0,0,0,0,48,5.5,0,3,1,2017,NO,WLB,47,1,2558163
146433,4562,MW-2275,0,2,0,0,0,1,0,0,0,0,0,0,0,57,3,2,3,1,2017,NO,FS,43,1,2558847
146434,4562,VB-0087,2,2,0,0,0,0,0,0,0,0,0,0,0,36,3,0,3,2,2017,NO,FS,48,2,2555530
146435,4562,KC-2550,8,1,0,0,0,0,2,0,0,0,0,0,0,57,10.5,0,1,2,2017,NO,RCB,46,2,2556735
146436,4562,DO-0250,0,2,0,0,0,0,0,0,0,0,0,0,0,30,1,0,3,2,2017,NO,DT,93,2,2556274
146437,4562,DP-0375,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,1,3,2017,NO,DT,58,2,2552438
146438,4562,MT-0350,2,3,0,0,0,0,0,0,0,0,0,0,0,16,3.5,0,3,5,2017,NO,MLB,51,2,2539277
146439,4562,CJ-2400,2,4,1,0,0,0,0,0,0,0,0,0,0,50,6,1,3,7,2017,NO,LDE,94,1,2495184
146440,4562,PW-0850,2,1,0,0,0,1,0,0,0,0,0,0,0,58,4.5,2,3,3,2017,NO,LCB,26,1,2552484
146441,4562,DW-4750,4,3,0,0,0,0,0,0,0,0,0,0,0,58,5.5,0,3,2,2017,CAR,RCB,26,1,2555394
146442,4562,MA-0300,2,4,1,0,0,0,0,0,0,0,0,0,0,45,6,1,3,7,2017,CAR,RDE,97,1,2530474
146443,4562,LK-0600,4,4,0,0,0,0,1,0,0,0,0,0,0,58,7,0,3,6,2017,CAR,MLB,59,1,2533056
146444,4562,JB-4975,3,1,0,0,0,0,0,0,0,0,0,0,0,58,3.5,0,3,2,2017,CAR,LCB,24,1,2555175
146445,4562,ST-0550,5,2,0,0,0,0,0,0,0,0,0,0,0,53,6,0,3,3,2017,CAR,SLB,54,1,2552447
146446,4562,TD-0700,5,2,0,0,0,0,0,0,0,0,0,0,0,45,6,0,3,13,2017,CAR,WLB,58,1,2506352
146447,4562,CM-3400,1,2,0,0,0,0,0,0,0,0,0,0,0,11,2,0,3,9,2017,CAR,LCB,41,2,80668
146448,4562,KC-1800,6,3,0,0,0,0,0,0,0,0,0,0,0,58,7.5,0,3,8,2017,CAR,FS,20,1,494261
146449,4562,AO-0370,3,2,1,0,0,0,0,0,1,0,0,0,0,46,8,1,3,5,2017,NO,RDE,57,1,2539319
146450,4562,TD-0850,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,3,3,2017,NO,DT,95,1,2552329
146451,4562,CJ-1300,0,2,0,0,0,0,0,0,0,0,0,0,0,31,1,0,3,11,2017,CAR,LDE,95,1,2507187
146452,4562,MA-0200,1,2,0,0,0,0,0,0,0,0,0,0,0,58,2,0,3,14,2017,CAR,SS,29,1,2505708
146453,4562,KS-0850,1,1,0,0,0,0,0,0,0,0,0,0,0,39,1.5,0,3,5,2017,CAR,RDT,99,1,2539296
146454,4562,HK-0100,1,0,1,0,0,0,0,0,0,0,0,0,0,21,3,1,3,3,2017,NO,SLB,44,2,2552292
146455,4562,DM-0650,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0,1,3,2017,CAR,MLB,55,2,2553441
146456,4562,TH-1350,1,1,1,0,0,0,0,0,1,0,0,0,0,17,5.5,1,2,1,2017,NO,LDE,91,2,2557943
146457,4562,VB-0375,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0.5,0,2,2,2017,CAR,RDT,92,2,2555243
146458,4563,OV-0200,4,1,1,0,0,0,0,0,0,0,0,0,0,60,6.5,1,3,6,2017,NYG,RDE,54,1,2533534
146459,4563,JP-2900,1,4,0,0,0,0,0,0,0,0,0,0,5,69,3,0,3,8,2017,NYG,LDE,90,1,496843
146460,4563,DH-1850,1,1,0,0,0,0,0,0,0,0,0,0,0,44,1.5,0,3,6,2017,NYG,LDT,98,1,2535718
146461,4563,JJ-1550,3,0,0,0,0,0,2,0,0,0,0,0,0,65,5,0,2,6,2017,NYG,RCB,20,1,2532875
146462,4563,MJ-0600,4,2,0,0,0,0,0,0,0,0,0,0,28,69,5,0,3,9,2017,PHI,S,27,1,79848
146463,4563,BG-1200,0,1,0,0,0,0,1,0,0,0,0,0,0,46,1.5,0,3,8,2017,PHI,LDE,55,1,496788
146464,4563,RD-1550,3,1,0,0,0,1,0,0,0,0,0,0,0,69,5.5,2,2,1,2017,PHI,LCB,32,2,2558168
146465,4563,PR-0400,5,0,0,0,0,1,2,0,0,0,0,0,10,61,9,2,3,8,2017,PHI,RCB,21,1,2508084
146466,4563,NB-0500,4,4,0,0,0,0,0,0,0,0,0,0,15,69,6,0,3,6,2017,PHI,OLB,53,1,2532800
146467,4563,JM-4850,9,3,0,0,0,0,2,0,0,0,0,0,0,69,12.5,0,3,2,2017,PHI,LCB,31,1,2555383
146468,4563,JB-5775,1,1,1,0,0,0,0,0,0,0,0,0,0,21,3.5,1,3,4,2017,NYG,RDT,96,1,2543860
146469,4563,EA-0575,3,2,0,0,0,0,0,1,0,0,0,0,77,69,6,2,3,2,2017,NYG,LCB,24,1,2555277
146470,4563,MK-0730,6,1,0,0,0,0,2,0,0,0,0,0,0,48,8.5,0,3,6,2017,PHI,OLB,95,1,2532890
146471,4563,JH-3675,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0.5,0,3,3,2017,PHI,MLB,58,1,2552315
146472,4563,FC-0400,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,3,6,2017,PHI,LDT,91,1,2533051
146473,4563,DT-1725,2,1,0,0,0,0,0,0,0,0,0,0,0,45,2.5,0,3,1,2017,NYG,RDT,94,2,2557846
146474,4563,CM-3450,1,2,0,0,0,0,0,0,0,0,0,0,0,23,2,0,2,1,2017,NYG,MLB,46,2,2559217
146475,4563,LC-0850,6,3,0,0,0,0,0,0,1,0,0,0,0,69,9.5,0,3,3,2017,NYG,SS,21,1,2552454
146476,4563,DT-1225,6,0,0,0,0,0,0,0,0,0,0,0,0,69,6,0,3,2,2017,NYG,FS,27,1,2555154
146477,4563,KR-0950,7,3,0,0,0,0,0,0,0,0,0,0,0,53,8.5,0,1,6,2017,NYG,WLB,57,2,2532940
146478,4563,DR-2800,3,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,3,10,2017,NYG,NB,41,1,306
146479,4563,KW-2800,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,4,2017,NYG,LDE,72,3,2550312
146480,4563,TJ-1025,2,1,0,0,0,0,0,0,0,0,0,0,0,50,2.5,0,3,4,2017,PHI,RDT,93,1,2543461
146481,4563,CM-0200,4,2,0,0,0,0,0,0,0,0,0,0,0,69,5,0,1,8,2017,PHI,S,42,3,2507918
146482,4563,JC-1800,5,0,0,0,0,0,0,0,0,0,0,0,0,68,5,0,3,9,2017,NYG,WLB,52,1,71249
146483,4563,DK-0465,1,2,1,0,0,0,0,0,0,0,0,0,0,40,4,1,3,4,2017,NYG,SLB,59,1,2543869
146484,4563,DB-0875,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,3,1,2017,PHI,RDE,96,2,2557984
146485,4563,VC-0400,0,3,0,0,0,0,0,0,0,0,0,0,0,46,1.5,0,3,6,2017,PHI,RDE,75,1,2532825
146486,4563,JW-0525,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,1,2,2017,PHI,MLB,59,2,2556192
146487,4563,RC-1550,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,4,2017,NYG,NB,37,2,2543799
146488,4563,EQ-0100,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,2,1,2017,PHI,LDT,98,3,2557981
146489,4563,RO-0450,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,3,2,2017,NYG,LDE,78,2,2556641
146490,4564,AH-3050,2,2,0,0,0,0,0,1,0,0,0,0,0,56,5,2,3,6,2017,CHI,DE,96,1,2533433
146491,4564,TA-0600,2,1,0,0,0,0,0,0,0,0,0,0,0,57,2.5,0,3,8,2017,PIT,RDE,94,2,496760
146492,4564,VW-0250,5,2,0,0,0,0,0,0,0,0,0,0,0,55,6,0,3,5,2017,PIT,RILB,98,1,2540221
146493,4564,AB-3875,3,0,0,0,0,0,1,0,0,0,0,0,0,64,4,0,3,2,2017,PIT,RCB,25,1,2555344
146494,4564,JH-0100,0,0,0,0,0,0,1,0,0,0,0,0,0,64,1,0,3,8,2017,PIT,LCB,21,1,496733
146495,4564,SM-2300,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,4,1,8,2017,CHI,RCB,27,3,494289
146496,4564,MM-3800,8,1,0,0,0,0,1,0,0,0,0,0,0,55,9.5,0,3,9,2017,PIT,FS,23,1,238227
146497,4564,CH-3100,3,0,0,0,0,0,0,0,0,0,0,0,15,56,3,0,3,7,2017,PIT,LDE,97,1,2508109
146498,4564,SD-0250,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.5,0,3,2,2017,PIT,SS,28,1,2555386
146499,4564,RS-0962,11,0,0,0,0,0,0,1,2,0,0,0,0,64,17,2,3,4,2017,PIT,LILB,50,1,2543486
146500,4564,KF-0500,4,0,0,0,0,0,2,0,0,0,0,0,10,51,6,0,3,4,2017,CHI,RCB,23,2,2543681
146501,4564,JT-2850,1,1,0,0,0,0,1,0,0,0,0,0,0,17,2.5,0,1,3,2017,CHI,LB,53,3,2553610
146502,4564,EG-0350,2,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,3,3,2017,CHI,NT,91,1,2552489
146503,4564,CJ-2175,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0.5,0,2,4,2017,CHI,LILB,52,1,2550572
146504,4564,BC-0150,3,1,1,0,0,0,0,0,1,0,0,0,0,56,7.5,1,3,3,2017,CHI,LCB,37,2,2553500
146505,4564,JW-3050,3,1,0,0,0,1,0,0,0,0,0,0,0,34,5.5,2,2,5,2017,PIT,FS,27,2,2540219
146506,4564,LW-0250,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,3,3,2017,PIT,LDE,96,2,2552444
146507,4564,DT-1950,8,2,0,0,0,0,0,0,0,0,0,0,0,62,9,0,3,6,2017,CHI,RILB,59,1,2532961
146508,4564,AC-1350,1,0,1,0,0,0,0,0,0,0,0,0,0,62,3,1,3,3,2017,PIT,LOLB,56,2,2552266
146509,4564,PA-0300,2,1,0,0,0,0,2,0,0,0,0,0,0,36,4.5,0,1,7,2017,CHI,LCB,20,1,2495108
146510,4564,PM-0500,3,0,1,0,0,0,0,0,0,0,0,0,0,28,5,1,3,7,2017,CHI,LOLB,92,2,2495201
146511,4564,WY-0300,1,1,1,0,0,0,0,0,0,0,0,0,0,39,3.5,1,3,8,2017,CHI,LOLB,97,1,2508063
146512,4564,EJ-0125,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,3,1,2017,CHI,FS,39,2,2558176
146513,4564,QD-0100,2,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,3,10,2017,CHI,SS,21,1,1974
146514,4564,BD-1200,4,0,0,0,0,0,0,0,0,0,0,0,0,62,4,0,2,3,2017,PIT,LOLB,48,1,2552289
146515,4564,WG-0500,1,0,0,0,0,0,1,0,0,0,0,0,0,10,2,0,3,11,2017,PIT,RCB,22,2,2507220
146516,4564,MC-2570,1,0,0,0,0,0,2,0,0,0,0,0,0,40,3,0,3,5,2017,CHI,RCB,31,1,2541202
146517,4564,JH-1375,2,0,1,0,0,0,0,0,0,0,0,0,0,38,4,1,3,2,2017,PIT,NT,79,1,2555239
146518,4564,MH-2975,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,3,2,2017,PIT,LCB,40,3,2556559
146519,4564,JB-7450,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,2,2017,CHI,DE,90,2,2555335
146520,4564,MU-0500,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,3,8,2017,CHI,DE,98,1,2508016
146521,4564,RR-0850,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,3,2,2017,CHI,DE,74,2,2556665
146522,4564,DM-1475,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,4,2017,PIT,NT,93,2,2550154
146523,4564,LF-0450,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0.5,0,3,2,2017,CHI,ROLB,94,1,2555285
146524,4565,GM-0500,2,2,0,0,0,0,0,0,0,0,0,0,5,53,3,0,2,8,2017,TB,LDT,93,1,496816
146525,4565,CM-1600,2,1,0,0,0,0,0,0,0,0,0,0,0,46,2.5,0,2,9,2017,TB,RDT,98,2,89758
146526,4565,VH-0050,4,1,0,0,0,0,0,0,0,0,0,0,0,53,4.5,0,2,2,2017,TB,LCB,28,1,2555299
146527,4565,LD-0150,4,3,0,0,0,0,0,0,0,0,0,0,0,53,5.5,0,2,6,2017,TB,WLB,54,1,2532828
146528,4565,CC-4000,4,2,0,0,0,0,0,0,0,0,0,0,0,53,5,0,2,7,2017,TB,S,23,1,2495272
146529,4565,SS-1450,1,3,0,0,0,0,0,0,0,0,0,0,0,25,2.5,0,2,7,2017,TB,LDT,96,2,2495486
146530,4565,AG-0775,4,3,0,0,0,0,0,0,0,0,0,0,0,39,5.5,0,2,4,2017,TB,MLB,53,2,2550565
146531,4565,DH-4650,1,2,0,0,0,0,0,0,0,0,0,0,0,39,2,0,3,3,2017,MIN,LDE,99,1,2552603
146532,4565,LJ-1700,0,2,0,0,0,0,0,0,0,0,0,0,0,29,1,0,3,8,2017,MIN,NT,98,1,496802
146533,4565,HS-0130,6,2,0,0,0,1,0,0,0,0,0,0,0,53,9,2,3,6,2017,MIN,FS,22,1,2532948
146534,4565,TW-1187,2,1,0,0,0,1,0,0,0,0,0,0,0,40,4.5,2,3,3,2017,MIN,LCB,26,1,2552448
146535,4565,TN-0400,3,1,0,0,0,0,0,0,0,0,0,0,0,33,3.5,0,3,15,2017,MIN,LCB,23,2,2505552
146536,4565,AB-0650,3,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,3,4,2017,MIN,SLB,55,1,2543459
146537,4565,WG-0550,3,6,0,0,0,0,0,0,0,0,0,0,5,50,6,0,2,5,2017,TB,RDE,92,1,2540176
146538,4565,KB-0775,6,2,0,0,0,0,0,0,0,0,0,0,0,53,7,0,2,1,2017,TB,SLB,51,1,2557847
146539,4565,RS-2350,3,0,0,0,0,0,1,0,0,0,0,0,0,45,4,0,2,2,2017,TB,RCB,29,2,2555552
146540,4565,EK-0250,2,2,0,0,0,0,0,0,0,0,0,0,0,50,3,0,3,3,2017,MIN,MLB,54,1,2552312
146541,4565,JE-1300,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,2017,TB,S,21,2,2557945
146542,4565,MS-1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2017,MIN,LCB,35,3,2508007
146543,4565,WC-0150,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,4,2017,TB,LDE,94,3,2543881
146544,4565,RM-1900,1,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,2,8,2017,TB,LCB,36,2,1037913
146545,4565,RA-1500,1,3,0,0,0,0,0,0,0,0,0,0,0,53,2.5,0,2,9,2017,TB,LDE,91,1,71193
146546,4565,TW-0600,3,2,0,0,0,0,1,0,0,0,0,0,2,46,5,0,2,8,2017,TB,S,43,2,494323
146547,4565,TJ-1900,1,1,0,0,0,0,0,0,0,0,0,0,0,40,1.5,0,3,12,2017,MIN,DT,92,1,2506779
146548,4565,SS-2750,1,2,1,0,0,0,0,0,0,0,0,0,0,13,4,1,3,4,2017,MIN,NT,93,2,2543706
146549,4565,EG-0900,1,0,1,0,0,0,0,0,0,0,0,0,0,47,3,1,3,8,2017,MIN,RDE,97,1,496790
146550,4565,AS-0600,4,1,0,0,0,1,1,0,0,0,0,0,0,53,7.5,2,3,8,2017,MIN,SS,34,1,2525323
146551,4565,XR-0100,2,1,0,0,0,0,1,0,0,0,0,0,8,46,3.5,0,3,5,2017,MIN,RCB,29,1,2540155
146552,4565,CL-1850,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,3,2017,TB,WLB,52,2,2553774
146553,4565,BG-0350,0,2,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,1,2017,MIN,WLB,42,1,2558033
146554,4565,JK-0225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2017,MIN,SS,27,2,2555156
146555,4565,TB-2700,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,1,8,2017,MIN,RCB,24,3,2507917
146556,4565,MA-0350,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1.5,0,3,2,2017,MIN,RCB,20,2,2555177
146557,4565,KT-0150,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,2,6,2017,TB,S,37,1,2534741
146558,4566,MB-1900,3,0,0,0,0,0,0,0,0,0,0,0,5,64,3,0,3,9,2017,SEA,LDE,72,1,2507617
146559,4566,FC-0150,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0.5,0,3,3,2017,SEA,RDE,55,2,2552629
146560,4566,KW-2500,5,3,0,0,0,0,0,0,0,0,0,0,0,73,6.5,0,3,7,2017,SEA,ROLB,50,1,2495252
146561,4566,BO-0400,2,0,0,0,0,0,1,0,0,0,0,0,0,51,3,0,3,9,2017,TEN,ROLB,98,1,71423
146562,4566,JB-6837,3,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,3,1,2017,TEN,LILB,55,3,2558005
146563,4566,SR-0670,2,0,0,0,0,0,0,0,0,0,0,0,5,51,2,0,3,5,2017,SEA,LDT,91,1,2540142
146564,4566,MW-1750,3,0,0,0,0,0,0,0,0,0,0,0,10,42,3,0,2,7,2017,SEA,LOLB,57,3,2532331
146565,4566,AW-1450,4,2,0,0,0,0,0,0,0,0,0,0,0,33,5,0,3,4,2017,TEN,RILB,54,1,2543597
146566,4566,WW-0900,8,2,0,0,0,0,0,0,0,0,0,0,0,60,9,0,3,10,2017,TEN,LILB,59,1,2354
146567,4566,AJ-0050,3,2,0,0,0,0,2,0,0,0,63,0,0,71,6,0,3,1,2017,TEN,RCB,25,2,2558065
146568,4566,TS-2650,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,3,2017,TEN,LCB,33,3,2552449
146569,4566,JR-1025,1,0,0,0,0,0,1,0,0,0,0,0,0,50,2,0,3,2,2017,SEA,RDT,90,1,2555238
146570,4566,KB-2850,2,4,0,0,0,0,1,0,0,0,0,0,0,73,5,0,3,2,2017,TEN,FS,31,1,2555158
146571,4566,NJ-0500,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,3,1,2017,SEA,RDT,92,2,2557964
146572,4566,KC-0900,7,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,3,8,2017,SEA,SS,31,1,494257
146573,4566,DH-3112,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,2017,SEA,SS,42,2,2558077
146574,4566,AJ-1137,0,2,0,0,0,0,0,0,0,0,0,0,0,21,1,0,3,2,2017,TEN,NT,94,2,2556368
146575,4566,DM-3600,0,2,0,0,0,0,0,0,0,0,0,0,0,51,1,0,3,8,2017,TEN,LOLB,91,1,496828
146576,4566,CA-1300,1,0,0,0,0,0,0,0,0,0,0,0,5,53,1,0,3,10,2017,SEA,RDE,56,1,1330
146577,4566,RS-1000,2,1,0,0,0,0,1,0,0,0,0,0,31,73,3.5,0,3,7,2017,SEA,LCB,25,1,2495507
146578,4566,ET-0200,2,1,0,0,0,0,0,0,0,0,0,0,0,73,2.5,0,3,8,2017,SEA,FS,29,1,2508080
146579,4566,BW-0150,8,3,0,0,0,0,0,0,0,0,0,0,0,73,9.5,0,3,6,2017,SEA,MLB,54,1,2532966
146580,4566,BM-1250,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,5,2017,SEA,FS,30,2,2539243
146581,4566,SG-1600,2,2,0,0,0,0,0,0,0,0,0,0,0,30,3,0,3,1,2017,SEA,RCB,26,2,2558259
146582,4566,JC-1700,4,1,0,0,0,0,0,0,0,0,0,0,0,47,4.5,0,3,7,2017,TEN,DT,99,1,2495476
146583,4566,LS-0950,1,0,0,0,0,0,1,0,0,0,0,0,0,34,2,0,2,2,2017,TEN,RCB,36,1,2555551
146584,4566,JL-0230,3,0,0,0,0,0,0,0,0,0,0,0,5,72,3,0,3,6,2017,SEA,RCB,20,1,2534834
146585,4566,GS-1037,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,1,4,2017,SEA,LDT,98,2,2550503
146586,4566,EW-0100,2,0,1,0,0,0,0,0,0,0,0,0,0,38,4,1,3,10,2017,TEN,ROLB,93,2,2507488
146587,4566,LR-0600,5,1,0,0,0,0,3,0,0,0,0,0,0,73,8.5,0,3,5,2017,TEN,LCB,26,1,2540162
146588,4566,CR-0887,0,2,0,0,0,0,0,0,0,0,0,0,0,39,1,0,2,3,2017,TEN,FS,35,2,2553822
146589,4566,DK-0650,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,2,5,2017,TEN,LDE,95,2,2540008
146590,4566,MS-2550,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2,4,2017,SEA,LOLB,97,2,2543725
146591,4566,BM-0800,2,0,0,0,0,0,1,0,0,0,0,0,0,42,3,0,3,9,2017,TEN,LCB,23,2,238466
146592,4566,KD-1125,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,2,2017,TEN,LOLB,92,2,2555338
146593,4566,DS-1400,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0.5,0,3,7,2017,TEN,SS,21,2,2495339
146594,4567,AB-3100,2,0,1,0,0,0,0,0,0,0,0,0,0,32,4,1,2,12,2017,GB,LOLB,55,2,2507010
146595,4567,KK-0750,5,2,0,0,0,0,0,0,0,0,0,0,6,61,6,0,3,1,2017,GB,RCB,20,2,2557996
146596,4567,BM-0345,6,5,0,0,0,0,0,0,0,0,0,0,0,47,8.5,0,3,2,2017,GB,MLB,50,1,2555161
146597,4567,MB-5100,3,2,0,0,0,0,0,0,0,0,0,0,0,61,4,0,3,8,2017,GB,SS,42,1,496727
146598,4567,QD-0200,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,2,5,2017,GB,NT,91,2,2539960
146599,4567,ME-0550,4,0,0,0,0,0,0,0,0,0,0,0,12,54,4,0,1,2,2017,GB,SS,25,3,2556800
146600,4567,DL-2325,1,1,0,0,0,0,0,0,0,0,0,0,0,37,1.5,0,3,2,2017,GB,LDE,94,1,2555274
146601,4567,CD-2200,3,0,1,0,0,0,0,0,0,0,0,0,0,53,5,1,3,8,2017,CIN,LDE,96,1,496780
146602,4567,AJ-1200,3,0,0,0,0,0,0,0,0,0,0,0,40,57,3,0,2,13,2017,CIN,RCB,24,1,2506345
146603,4567,KM-1950,1,4,0,0,0,0,0,0,0,0,0,0,0,18,3,0,3,5,2017,CIN,MLB,51,1,2540159
146604,4567,GI-1300,2,2,0,0,0,0,0,0,0,0,0,0,0,53,3,0,3,6,2017,CIN,FS,43,1,2532869
146605,4567,SW-1550,2,3,0,0,0,0,0,0,0,0,0,0,0,58,3.5,0,2,5,2017,CIN,SS,36,1,2539233
146606,4567,JJ-4582,9,3,2,0,0,0,0,0,0,0,0,0,0,61,14.5,2,2,1,2017,GB,SS,27,2,2558119
146607,4567,CL-0375,3,1,2.5,0,0,0,0,0,0,0,0,0,4,58,8.5,2.5,3,1,2017,CIN,SLB,58,2,2557901
146608,4567,NV-0200,2,5,0,0,0,0,0,0,0,0,0,0,0,61,4.5,0,3,2,2017,CIN,SLB,59,1,2555528
146609,4567,VR-0200,2,4,0,0,0,0,0,0,0,0,0,0,0,61,4,0,3,8,2017,CIN,WLB,57,1,2507843
146610,4567,DR-0450,3,1,0,0,0,0,0,0,0,0,0,0,0,52,3.5,0,3,3,2017,GB,RCB,23,1,2552389
146611,4567,HC-0050,2,1,0,0,0,0,0,0,0,0,0,0,0,61,2.5,0,3,4,2017,GB,FS,21,1,543470
146612,4567,JT-1650,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0.5,0,3,4,2017,GB,LILB,48,2,2550262
146613,4567,CM-0900,1,2,0,0,0,0,0,0,0,0,0,0,0,49,2,0,3,9,2017,GB,LOLB,52,1,80431
146614,4567,KC-1225,3,2,0,0,0,0,0,0,0,0,0,0,0,43,4,0,3,2,2017,GB,NT,97,1,2555282
146615,4567,DD-0950,6,4,1,0,0,0,0,0,0,0,0,0,0,52,10,1,3,4,2017,CIN,RCB,21,2,2543474
146616,4567,WJ-0150,2,1,0,0,0,1,0,0,0,1,0,0,5,17,10.5,8,2,2,2017,CIN,RCB,22,3,2556367
146617,4567,JW-4912,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,3,1,2017,CIN,RDE,75,2,2557884
146618,4567,CS-2350,1,2,0.5,0,0,0,0,0,0,0,0,0,0,22,3,0.5,3,4,2017,CIN,LDE,94,2,2543692
146619,4567,JS-2050,1,0,0,0,0,0,0,0,0,0,0,0,6,30,1,0,3,3,2017,CIN,LCB,26,2,2552259
146620,4567,CO-0250,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0.5,0,1,1,2017,GB,ROLB,98,2,2559121
146621,4567,KF-0050,0,1,0,0,0,0,0,0,0,0,0,0,10,41,0.5,0,3,2,2017,GB,ROLB,51,1,2555340
146622,4567,MJ-1800,3,0,1,0,0,0,0,0,0,0,0,0,0,57,5,1,2,9,2017,CIN,RDE,90,1,2507784
146623,4567,QR-0100,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,2,3,3,2017,GB,LCB,24,2,2552263
146624,4567,DK-0750,2,0,0,0,0,0,0,0,0,0,0,0,1,61,2,0,3,6,2017,CIN,LCB,27,1,2533060
146625,4567,GA-0400,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0.5,0,3,8,2017,CIN,RDT,97,1,496762
146626,4567,PS-0300,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0.5,0,3,10,2017,CIN,NT,92,1,786
146627,4568,DK-0687,2,1,0,0,0,0,0,0,0,0,73,0,0,33,2.5,0,3,1,2017,LAC,LCB,36,2,2557927
146628,4568,RJ-0650,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,1,2017,LAC,SS,3,3,2558182
146629,4568,DS-3162,4,4,0,0,0,0,1,0,0,0,0,0,0,53,7,0,3,4,2017,KC,SS,49,1,2550257
146630,4568,TM-2850,8,1,0,0,0,2,2,0,0,0,0,0,0,53,14.5,4,3,4,2017,KC,RCB,39,1,2543637
146631,4568,NH-0750,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,3,1,2017,LAC,WLB,58,2,2559183
