gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk
4561,747734,NYJ,MIA,FGXP,7,3,3,9,48,17,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,747735,MIA,NYJ,KOFF,0,6,3,9,48,0,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,747736,MIA,NYJ,PASS,1,30,3,9,48,0,17,3,2,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4561,747737,MIA,NYJ,PASS,2,35,3,9,21,0,17,3,2,2,6,29,2,0,1,1,0,1,0,0,0,0,0,0
4561,747738,MIA,NYJ,PASS,3,9,3,8,46,0,17,3,2,3,7,28,2,0,1,1,0,0,0,0,0,0,0,0
4561,747739,MIA,NYJ,PASS,4,4,3,8,37,0,17,3,2,4,7,28,2,0,0,0,0,0,0,0,1,0,0,0
4561,747740,NYJ,MIA,RUSH,1,37,3,8,33,17,0,2,3,1,10,51,3,0,0,0,0,1,0,0,0,0,0,0
4561,747741,NYJ,MIA,PASS,2,39,3,7,56,17,0,2,3,2,9,52,3,0,0,0,0,1,0,0,0,0,0,0
4561,747742,NYJ,MIA,PASS,3,39,3,7,17,17,0,2,3,3,5,56,3,1,1,0,0,1,0,0,0,0,0,0
4561,747743,NYJ,MIA,RUSH,4,46,3,6,38,17,0,2,3,1,10,63,4,0,1,0,0,1,0,0,0,1,0,0
4561,747744,NYJ,MIA,RUSH,5,40,3,5,52,17,0,2,3,2,3,70,4,0,1,0,0,1,0,0,0,0,0,0
4561,747745,NYJ,MIA,RUSH,6,44,3,5,12,17,0,1,3,3,1,72,4,0,0,0,0,1,0,0,0,0,0,0
4561,747746,NYJ,MIA,NOPL,6,3,3,4,28,17,0,1,3,4,1,72,4,1,0,0,0,0,0,1,0,0,0,0
4561,747747,NYJ,MIA,PASS,7,5,3,4,25,17,0,1,3,1,10,77,4,0,0,0,0,0,0,0,0,0,0,0
4561,747748,NYJ,MIA,RUSH,8,40,3,4,20,17,0,1,3,2,10,77,4,0,1,0,0,1,0,0,0,0,0,0
4561,747749,NYJ,MIA,PASS,9,37,3,3,40,17,0,1,3,3,6,81,5,1,1,0,0,1,0,0,0,0,0,0
4561,747750,NYJ,MIA,RUSH,10,44,3,3,3,17,0,1,3,1,9,91,5,0,0,0,0,1,0,0,0,0,0,0
4561,747751,NYJ,MIA,PASS,11,4,3,2,19,17,0,1,3,2,4,96,5,0,0,0,0,0,0,0,0,0,0,0
4561,747752,NYJ,MIA,RUSH,12,37,3,2,15,17,0,1,3,3,4,96,5,0,1,0,0,1,0,0,0,0,0,0
4561,747753,NYJ,MIA,FGXP,13,3,3,1,38,17,0,1,3,4,4,96,5,0,0,0,3,0,0,0,0,0,0,0
4561,747754,MIA,NYJ,KOFF,0,6,3,1,35,0,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,747755,MIA,NYJ,PASS,1,30,3,1,35,0,20,3,1,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4561,747756,MIA,NYJ,PASS,2,36,3,1,1,0,20,3,1,2,5,30,2,1,1,0,0,1,0,0,0,0,0,0
4561,747757,MIA,NYJ,PASS,3,21,3,0,25,0,20,3,1,1,10,47,3,0,1,1,0,1,0,0,0,0,0,0
4561,747758,MIA,NYJ,PASS,4,30,3,0,4,0,20,3,1,2,6,51,3,1,1,0,0,1,0,0,0,0,0,0
4561,747759,MIA,NYJ,PASS,5,23,4,15,0,0,20,3,1,1,10,59,3,0,1,0,0,1,0,0,0,0,0,0
4561,747760,MIA,NYJ,RUSH,6,22,4,14,37,0,20,3,1,2,6,63,4,0,1,1,0,1,0,0,0,0,0,0
4561,747761,MIA,NYJ,PASS,7,30,4,14,15,0,20,3,1,3,1,68,4,1,1,1,0,1,0,0,0,0,0,0
4561,747762,MIA,NYJ,PASS,8,5,4,13,45,0,20,3,1,1,10,79,4,0,1,0,0,0,0,0,0,0,0,0
4561,747763,MIA,NYJ,PASS,9,4,4,13,40,0,20,3,1,2,10,79,4,0,1,0,0,0,0,0,0,0,0,0
4561,747764,MIA,NYJ,PASS,10,4,4,13,36,0,20,3,1,3,10,79,4,0,1,0,0,0,0,0,0,0,0,0
4561,747765,MIA,NYJ,PASS,11,6,4,13,32,0,20,3,1,4,10,79,4,0,1,0,0,0,0,0,0,0,0,0
4561,747766,NYJ,MIA,RUSH,1,43,4,13,26,20,0,1,3,1,10,21,2,0,1,0,0,1,0,0,0,0,0,0
4561,747767,NYJ,MIA,NOPL,1,4,4,12,43,20,0,1,3,2,1,30,2,1,0,0,0,0,0,1,0,0,0,0
4561,747768,NYJ,MIA,RUSH,2,42,4,12,39,20,0,1,3,1,10,41,3,0,1,0,0,1,0,0,0,0,0,0
4561,747769,NYJ,MIA,RUSH,3,38,4,11,57,20,0,1,3,2,5,46,3,0,0,0,0,1,0,0,0,0,0,0
4561,747770,NYJ,MIA,PASS,4,40,4,11,19,20,0,1,3,3,4,47,3,0,0,0,0,1,0,0,0,0,0,0
4561,747771,MIA,NYJ,PUNT,0,7,4,10,39,0,20,3,1,4,4,47,3,0,0,0,0,0,0,0,0,0,0,0
4561,747772,MIA,NYJ,PASS,1,39,4,10,32,0,20,3,1,1,10,10,1,1,1,0,0,1,0,1,0,0,0,0
4561,747773,MIA,NYJ,PASS,2,44,4,9,53,0,20,3,1,1,10,42,3,1,1,0,0,1,0,0,0,0,0,0
4561,747774,MIA,NYJ,PASS,3,6,4,9,9,0,20,3,1,1,10,54,3,0,1,0,0,0,0,0,0,0,0,0
4561,747775,MIA,NYJ,PASS,4,42,4,9,3,0,20,3,1,2,10,54,3,0,1,0,0,0,1,0,0,0,0,0
4561,747776,MIA,NYJ,PASS,5,40,4,8,21,0,20,3,1,3,13,51,3,0,1,0,0,1,0,0,0,0,0,0
4561,747777,MIA,NYJ,PASS,6,6,4,7,41,0,20,3,1,4,6,58,3,0,1,0,0,1,0,0,0,0,0,0
4561,747778,NYJ,MIA,RUSH,1,43,4,7,35,20,0,1,3,1,10,38,2,0,1,0,0,1,0,0,0,1,0,0
4561,747779,NYJ,MIA,RUSH,2,12,4,6,52,20,0,1,3,2,11,37,2,1,1,0,0,1,0,1,0,1,0,0
4561,747780,MIA,NYJ,PASS,1,5,4,6,40,0,20,3,1,1,10,45,3,0,1,0,0,0,0,0,0,0,0,0
4561,747781,MIA,NYJ,PASS,2,4,4,6,35,0,20,3,1,2,10,45,3,0,1,0,0,0,0,0,0,0,0,0
4561,747782,MIA,NYJ,PASS,3,9,4,6,31,0,20,3,1,3,10,45,3,0,1,0,0,0,1,1,0,0,0,0
4561,747783,MIA,NYJ,PASS,4,36,4,6,22,0,20,3,1,1,10,48,3,0,1,0,0,1,0,0,0,0,0,0
4561,747784,MIA,NYJ,PASS,5,28,4,5,46,0,20,3,1,2,8,50,3,1,1,0,0,0,0,0,0,0,0,0
4561,747785,MIA,NYJ,PASS,6,42,4,5,18,0,20,3,1,1,10,63,4,0,1,0,0,1,0,0,0,0,0,0
4561,747786,MIA,NYJ,PASS,7,9,4,4,36,0,20,3,1,2,2,71,4,0,1,0,0,0,0,0,1,0,0,0
4561,747787,NYJ,MIA,RUSH,1,41,4,4,27,20,0,1,3,1,10,28,2,0,0,0,0,1,0,0,0,0,0,0
4561,747788,NYJ,MIA,RUSH,2,42,4,3,46,20,0,1,3,2,3,35,2,0,0,0,0,1,0,0,0,0,0,0
4561,747789,NYJ,MIA,RUSH,3,39,4,3,4,20,0,1,3,3,3,35,2,0,0,0,0,1,0,0,0,0,0,0
4561,747790,MIA,NYJ,PUNT,0,10,4,2,25,0,20,3,1,4,5,33,2,0,0,0,0,0,0,0,0,1,0,0
4561,747791,MIA,NYJ,RUSH,1,15,4,2,15,0,20,3,1,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0
4561,747792,MIA,NYJ,PASS,2,5,4,2,0,0,20,3,1,2,10,20,1,1,1,0,0,0,0,0,0,0,0,0
4561,747793,MIA,NYJ,PASS,3,31,4,1,55,0,20,3,1,1,10,34,2,1,1,1,0,1,0,0,0,0,0,0
4561,747794,MIA,NYJ,PASS,4,31,4,1,24,0,20,3,1,1,10,60,4,0,1,1,0,1,0,0,0,0,0,0
4561,747795,MIA,NYJ,PASS,5,32,4,0,53,0,20,3,1,2,1,69,4,1,1,0,0,1,0,0,0,0,0,0
4561,747796,MIA,NYJ,PASS,6,5,4,0,21,0,20,3,1,1,10,84,5,0,1,1,0,0,0,0,0,0,0,0
4561,747797,MIA,NYJ,RUSH,7,10,4,0,16,0,20,3,1,2,10,84,5,0,1,0,0,1,0,0,0,0,0,0
4561,747798,MIA,NYJ,NOPL,7,20,4,0,6,0,20,2,1,3,1,93,5,1,0,0,0,0,0,1,0,0,0,0
4561,747799,MIA,NYJ,PASS,8,20,4,0,6,0,20,2,1,1,3,97,5,1,1,0,6,0,0,1,0,0,0,0
4561,747800,MIA,NYJ,FGXP,8,3,4,0,0,6,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747801,CAR,NO,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747802,CAR,NO,PASS,1,30,1,15,0,0,0,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4562,747803,CAR,NO,RUSH,2,37,1,14,30,0,0,3,3,2,3,32,2,1,1,0,0,1,0,0,0,0,0,0
4562,747804,CAR,NO,PASS,3,40,1,13,53,0,0,3,3,1,10,37,2,0,1,0,0,1,0,0,0,0,0,0
4562,747805,CAR,NO,RUSH,4,32,1,13,13,0,0,3,3,2,6,41,3,1,0,0,0,1,0,0,0,0,0,0
4562,747806,CAR,NO,RUSH,5,35,1,12,41,0,0,3,3,1,10,48,3,1,1,1,0,1,0,0,0,0,0,0
4562,747807,CAR,NO,RUSH,6,28,1,12,6,0,0,3,3,1,10,65,4,0,0,1,0,1,0,0,0,0,0,0
4562,747808,CAR,NO,RUSH,7,36,1,11,38,0,0,3,3,2,6,69,4,0,1,0,0,1,0,0,0,0,0,0
4562,747809,CAR,NO,RUSH,8,26,1,11,2,0,0,3,3,3,1,74,4,1,0,0,0,1,0,0,0,0,0,0
4562,747810,CAR,NO,RUSH,9,43,1,10,36,0,0,3,3,1,10,75,4,0,0,0,0,1,0,0,0,0,0,0
4562,747811,CAR,NO,RUSH,10,38,1,9,53,0,0,3,3,2,5,80,5,0,0,0,0,1,0,0,0,0,0,0
4562,747812,CAR,NO,PASS,11,44,1,9,15,0,0,3,3,3,3,82,5,1,1,1,0,1,0,0,0,0,0,0
4562,747813,CAR,NO,RUSH,12,44,1,8,31,0,0,3,3,1,10,86,5,0,1,0,0,1,0,0,0,0,0,0
4562,747814,CAR,NO,RUSH,13,45,1,7,47,0,0,3,3,2,6,90,5,0,1,0,0,1,0,0,0,0,0,0
4562,747815,CAR,NO,PASS,14,39,1,7,2,0,0,3,3,3,4,92,5,0,1,0,0,0,1,0,0,0,0,0
4562,747816,CAR,NO,FGXP,15,4,1,6,23,0,0,3,3,4,10,86,5,0,0,0,3,0,0,0,0,0,0,0
4562,747817,NO,CAR,KOFF,0,6,1,6,19,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747818,NO,CAR,PASS,1,30,1,6,19,0,3,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4562,747819,NO,CAR,RUSH,2,29,1,5,50,0,3,3,3,2,4,31,2,1,0,0,0,1,0,0,0,0,0,0
4562,747820,NO,CAR,PASS,3,6,1,5,21,0,3,3,3,1,10,36,2,0,1,0,0,0,0,0,0,0,0,0
4562,747821,NO,CAR,RUSH,4,35,1,5,15,0,3,3,3,2,10,36,2,0,0,0,0,1,0,0,0,0,0,0
4562,747822,NO,CAR,PASS,5,33,1,4,40,0,3,3,3,3,8,38,2,1,1,0,0,1,0,0,0,0,0,0
4562,747823,NO,CAR,RUSH,6,35,1,4,7,0,3,3,3,1,10,54,3,0,0,0,0,1,0,0,0,0,0,0
4562,747824,NO,CAR,RUSH,7,37,1,3,32,0,3,3,3,2,2,62,4,1,0,0,0,1,0,0,0,0,0,0
4562,747825,NO,CAR,PASS,8,38,1,2,55,0,3,3,3,1,10,67,4,1,1,0,0,1,0,0,0,0,0,0
4562,747826,NO,CAR,PASS,9,5,1,2,17,0,3,3,3,1,10,78,4,0,1,0,0,0,0,0,0,0,0,0
4562,747827,NO,CAR,RUSH,10,31,1,2,12,0,3,3,3,2,10,78,4,0,1,0,0,1,0,0,0,0,0,0
4562,747828,NO,CAR,PASS,11,38,1,1,41,0,3,3,3,3,4,84,5,1,1,0,0,1,0,0,0,0,0,0
4562,747829,NO,CAR,RUSH,12,34,1,1,3,0,3,3,3,1,4,96,5,0,0,0,0,1,0,0,0,0,0,0
4562,747830,NO,CAR,PASS,13,7,1,0,29,0,3,3,3,2,5,95,5,1,1,0,7,0,0,1,0,0,0,0
4562,747831,NO,CAR,FGXP,13,3,1,0,22,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747832,CAR,NO,KOFF,0,6,1,0,22,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747833,CAR,NO,PASS,1,30,1,0,22,3,7,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4562,747834,CAR,NO,RUSH,2,37,2,15,0,3,7,3,3,2,6,29,2,0,0,0,0,1,0,0,0,0,0,0
4562,747835,CAR,NO,RUSH,3,41,2,14,23,3,7,3,3,3,1,34,2,1,0,0,0,1,0,0,0,0,0,0
4562,747836,CAR,NO,RUSH,4,53,2,13,42,3,7,3,3,1,10,37,2,1,1,1,0,1,0,0,0,0,0,0
4562,747837,CAR,NO,NOPL,4,9,2,12,49,3,7,3,3,1,10,68,4,0,0,0,0,0,0,1,0,0,0,0
4562,747838,CAR,NO,PASS,5,32,2,12,40,3,7,3,3,1,15,63,4,0,1,0,0,1,0,0,0,0,0,0
4562,747839,CAR,NO,RUSH,6,37,2,12,8,3,7,3,3,2,11,67,4,0,1,1,0,1,0,0,0,0,0,0
4562,747840,CAR,NO,PASS,7,39,2,11,31,3,7,3,3,3,6,72,4,0,1,0,0,1,0,0,0,0,0,0
4562,747841,CAR,NO,FGXP,8,6,2,10,52,3,7,3,3,4,8,70,4,0,0,0,3,0,0,0,0,0,0,0
4562,747842,NO,CAR,KOFF,0,6,2,10,46,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747843,NO,CAR,PASS,1,30,2,10,46,7,6,3,3,1,10,25,2,1,0,0,0,1,0,0,0,0,0,0
4562,747844,NO,CAR,PASS,2,8,2,10,7,7,6,3,3,1,10,50,3,0,1,0,0,0,0,0,0,0,0,0
4562,747845,NO,CAR,PASS,3,7,2,9,59,7,6,3,3,2,10,50,3,0,1,0,0,0,0,0,0,0,0,0
4562,747846,NO,CAR,PASS,4,40,2,9,52,7,6,3,3,3,10,50,3,0,1,0,0,1,0,0,0,0,0,0
4562,747847,CAR,NO,PUNT,0,9,2,9,12,6,7,3,3,4,12,48,3,0,0,0,0,0,0,0,0,0,0,0
4562,747848,CAR,NO,RUSH,1,28,2,9,3,6,7,3,3,1,10,11,1,0,0,0,0,1,0,0,0,0,0,0
4562,747849,CAR,NO,PASS,2,3,2,8,35,6,7,3,3,2,7,14,1,0,1,0,0,0,0,0,0,0,0,0
4562,747850,CAR,NO,RUSH,3,34,2,8,32,6,7,3,3,3,7,14,1,1,1,0,0,1,0,0,0,0,0,0
4562,747851,CAR,NO,PASS,4,8,2,7,58,6,7,3,3,1,10,24,2,0,1,1,0,0,0,0,1,0,0,0
4562,747852,NO,CAR,RUSH,1,38,2,7,50,7,6,3,3,1,10,76,4,0,0,0,0,1,0,0,0,0,0,0
4562,747853,NO,CAR,PASS,2,42,2,7,12,7,6,3,3,2,9,77,4,0,0,0,0,1,0,0,0,0,0,0
4562,747854,NO,CAR,PASS,3,42,2,6,30,7,6,3,3,3,8,78,4,1,1,0,0,1,0,0,0,0,0,0
4562,747855,NO,CAR,PASS,4,6,2,5,48,7,6,3,3,1,10,89,5,1,0,0,7,0,0,0,0,0,0,0
4562,747856,NO,CAR,FGXP,4,3,2,5,42,14,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747857,CAR,NO,KOFF,0,6,2,5,42,6,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747858,CAR,NO,RUSH,1,35,2,5,42,6,14,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4562,747859,CAR,NO,PASS,2,3,2,5,6,6,14,3,3,2,10,25,2,0,1,1,0,0,0,0,0,0,0,0
4562,747860,CAR,NO,PASS,3,8,2,5,3,6,14,3,3,3,10,25,2,0,1,0,0,0,0,0,0,0,0,0
4562,747861,NO,CAR,PUNT,0,12,2,4,55,14,6,3,3,4,10,25,2,0,0,0,0,0,0,0,0,0,0,0
4562,747862,NO,CAR,RUSH,1,37,2,4,43,14,6,3,3,1,10,31,2,1,0,0,0,1,0,0,0,0,0,0
4562,747863,NO,CAR,PASS,2,39,2,4,6,14,6,3,3,1,10,46,3,1,0,0,0,1,0,0,0,0,0,0
4562,747864,NO,CAR,PASS,3,33,2,3,27,14,6,3,3,1,10,59,3,0,1,0,0,1,0,0,0,0,0,0
4562,747865,NO,CAR,RUSH,4,43,2,2,54,14,6,3,3,2,7,62,4,1,0,0,0,1,0,0,0,0,0,0
4562,747866,NO,CAR,RUSH,5,11,2,2,11,14,6,3,3,1,10,70,4,1,0,0,0,1,0,0,0,0,0,0
4562,747867,NO,CAR,RUSH,6,40,2,2,0,14,6,3,3,1,10,82,5,1,0,0,0,1,0,0,0,0,0,0
4562,747868,NO,CAR,RUSH,7,42,2,1,20,14,6,3,3,1,3,97,5,0,0,0,0,1,0,0,0,0,0,0
4562,747869,NO,CAR,PASS,8,31,2,0,38,14,6,3,3,2,8,92,5,0,1,0,0,0,1,0,0,0,0,0
4562,747870,NO,CAR,PASS,9,2,2,0,7,14,6,2,2,3,15,85,5,0,1,0,0,0,0,0,0,0,0,0
4562,747871,NO,CAR,FGXP,10,3,2,0,5,14,6,2,1,4,15,85,5,0,0,0,3,0,0,0,0,0,0,0
4562,747872,NO,CAR,KOFF,0,6,3,15,0,17,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747873,NO,CAR,PASS,1,30,3,15,0,17,6,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4562,747874,NO,CAR,RUSH,2,32,3,14,23,17,6,3,3,2,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4562,747875,NO,CAR,PASS,3,34,3,13,51,17,6,3,3,3,7,28,2,1,1,0,0,1,0,0,0,0,0,0
4562,747876,NO,CAR,RUSH,4,40,3,13,17,17,6,3,3,1,10,35,2,0,0,0,0,1,0,0,0,0,0,0
4562,747877,NO,CAR,PASS,5,6,3,12,37,17,6,3,3,2,8,37,2,0,1,0,0,0,0,0,0,0,0,0
4562,747878,NO,CAR,PASS,6,37,3,12,31,17,6,3,3,3,8,37,2,1,1,0,0,1,0,0,0,0,0,0
4562,747879,NO,CAR,RUSH,7,36,3,11,54,17,6,3,3,1,10,58,3,0,0,0,0,1,0,0,0,0,0,0
4562,747880,NO,CAR,PASS,8,9,3,11,18,17,6,3,3,2,8,60,4,1,1,0,7,0,0,0,0,0,0,0
4562,747881,NO,CAR,FGXP,8,3,3,11,9,24,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747882,CAR,NO,KOFF,0,6,3,11,9,6,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747883,CAR,NO,PASS,1,30,3,11,9,6,24,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4562,747884,CAR,NO,PASS,2,5,3,10,36,6,24,3,3,2,1,34,2,0,1,1,0,0,0,0,0,0,0,0
4562,747885,CAR,NO,RUSH,3,42,3,10,31,6,24,3,3,3,1,34,2,1,1,0,0,1,0,0,0,0,0,0
4562,747886,CAR,NO,PASS,4,38,3,9,49,6,24,3,3,1,10,40,2,0,1,0,0,1,0,0,0,0,0,0
4562,747887,CAR,NO,PASS,5,31,3,9,11,6,24,3,3,2,1,49,3,1,1,0,0,1,0,0,0,0,0,0
4562,747888,CAR,NO,PASS,6,45,3,8,40,6,24,3,3,1,10,60,4,0,1,1,0,0,1,0,0,0,0,0
4562,747889,CAR,NO,PASS,7,7,3,7,55,6,24,3,3,2,12,58,3,0,1,0,0,0,0,0,0,0,0,0
4562,747890,CAR,NO,PASS,8,40,3,7,48,6,24,3,3,3,12,58,3,0,1,0,0,1,0,0,0,0,0,0
4562,747891,NO,CAR,PUNT,0,8,3,7,8,24,6,2,3,4,5,65,4,0,0,0,0,0,0,0,0,0,0,0
4562,747892,NO,CAR,RUSH,1,34,3,7,0,24,6,2,3,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0
4562,747893,NO,CAR,PASS,2,40,3,6,26,24,6,2,3,2,6,24,2,0,1,0,0,1,0,0,0,0,0,0
4562,747894,NO,CAR,PASS,3,4,3,5,46,24,6,2,3,3,3,27,2,0,1,0,0,0,0,0,0,0,0,0
4562,747895,CAR,NO,PUNT,0,13,3,5,42,6,24,3,2,4,3,27,2,0,0,0,0,0,0,0,0,0,0,0
4562,747896,CAR,NO,PASS,1,45,3,5,29,6,24,3,2,1,10,17,1,0,1,0,0,0,1,0,0,1,0,0
4562,747897,CAR,NO,PASS,2,36,3,4,44,6,24,3,2,2,20,7,1,0,1,0,0,1,0,0,0,0,0,0
4562,747898,CAR,NO,RUSH,3,35,3,4,8,6,24,3,2,3,1,26,2,1,1,1,0,1,0,0,0,0,0,0
4562,747899,CAR,NO,PASS,4,30,3,4,8,6,24,3,2,1,10,28,2,1,1,0,0,1,0,0,0,0,0,0
4562,747900,CAR,NO,PASS,5,44,3,2,40,6,24,3,2,1,10,65,4,1,1,0,0,1,0,0,0,0,0,0
4562,747901,CAR,NO,PASS,6,30,3,1,56,6,24,3,2,1,10,86,5,1,1,0,0,1,0,0,0,0,0,0
4562,747902,CAR,NO,RUSH,7,8,3,1,26,6,24,3,2,1,3,97,5,1,1,0,7,0,0,0,0,0,0,0
4562,747903,CAR,NO,FGXP,7,3,3,1,18,13,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747904,NO,CAR,KOFF,0,6,3,1,18,24,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747905,NO,CAR,PASS,1,30,3,1,18,24,13,2,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0
4562,747906,NO,CAR,PASS,2,30,3,0,46,24,13,2,3,2,6,29,2,1,1,0,0,1,0,0,0,0,0,0
4562,747907,NO,CAR,RUSH,3,38,4,15,0,24,13,2,3,1,10,55,3,1,0,0,0,1,0,0,0,0,0,0
4562,747908,NO,CAR,NOPL,3,33,4,14,22,24,13,2,3,1,10,66,4,0,0,0,0,0,0,1,0,0,0,0
4562,747909,NO,CAR,RUSH,4,30,4,13,49,24,13,2,3,1,20,56,3,0,0,0,0,1,0,0,0,0,0,0
4562,747910,NO,CAR,PASS,5,39,4,13,19,24,13,2,3,2,9,67,4,0,1,0,0,1,0,0,0,0,0,0
4562,747911,NO,CAR,PASS,6,37,4,12,40,24,13,2,3,3,6,70,4,0,1,0,0,1,0,0,0,0,0,0
4562,747912,NO,CAR,FGXP,7,6,4,12,3,24,13,2,3,4,7,69,4,0,0,0,3,0,0,0,0,0,0,0
4562,747913,CAR,NO,KOFF,0,6,4,11,57,13,27,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747914,CAR,NO,PASS,1,30,4,11,57,13,27,3,2,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0
4562,747915,CAR,NO,PASS,2,5,4,11,25,13,27,3,2,2,6,29,2,0,1,1,0,0,0,0,0,0,0,0
4562,747916,CAR,NO,PASS,3,10,4,11,20,13,27,3,2,3,6,29,2,0,1,0,0,0,0,0,1,0,0,0
4562,747917,NO,CAR,RUSH,1,41,4,11,10,27,13,2,3,1,10,56,3,0,0,0,0,1,0,0,0,0,0,0
4562,747918,NO,CAR,RUSH,2,39,4,10,29,27,13,2,3,2,4,62,4,0,0,0,0,1,0,0,0,0,0,0
4562,747919,NO,CAR,RUSH,3,48,4,9,50,27,13,2,3,3,1,65,4,0,0,0,0,1,0,0,0,0,0,0
4562,747920,NO,CAR,FGXP,4,5,4,9,2,27,13,1,3,4,3,63,4,0,0,0,0,0,0,0,0,0,0,0
4562,747921,CAR,NO,PASS,1,36,4,8,57,13,27,3,1,1,10,46,3,1,1,0,0,1,0,0,0,0,0,0
4562,747922,CAR,NO,PASS,2,29,4,8,21,13,27,3,1,1,10,60,4,0,1,1,0,1,0,0,0,0,0,0
4562,747923,CAR,NO,PASS,3,43,4,7,52,13,27,3,1,2,6,64,4,0,1,1,0,0,1,0,0,1,0,0
4562,747924,CAR,NO,PASS,4,11,4,7,9,13,27,3,1,3,16,54,3,0,1,0,0,0,0,0,1,0,0,0
4562,747925,NO,CAR,RUSH,1,40,4,6,58,27,13,1,3,1,10,65,4,0,0,0,0,1,0,0,0,0,0,0
4562,747926,NO,CAR,PASS,2,40,4,6,18,27,13,1,3,2,10,65,4,0,1,0,0,1,0,0,0,0,0,0
4562,747927,NO,CAR,RUSH,3,48,4,5,38,27,13,1,3,3,5,70,4,1,1,0,0,1,0,0,0,0,0,0
4562,747928,NO,CAR,RUSH,4,8,4,4,50,27,13,0,3,1,10,75,4,1,0,0,7,0,0,0,0,0,0,0
4562,747929,NO,CAR,FGXP,4,3,4,4,42,34,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747930,CAR,NO,KOFF,0,6,4,4,42,13,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,747931,CAR,NO,PASS,1,5,4,4,34,13,34,3,0,1,10,32,2,0,1,0,0,0,0,0,0,0,0,0
4562,747932,CAR,NO,PASS,2,3,4,4,29,13,34,3,0,2,10,32,2,0,1,0,0,0,0,0,0,0,0,0
4562,747933,CAR,NO,PASS,3,5,4,4,26,13,34,3,0,3,10,32,2,0,1,0,0,0,0,0,0,0,0,0
4562,747934,NO,CAR,PUNT,0,8,4,4,21,34,13,0,3,4,10,32,2,0,0,0,0,0,0,0,0,0,0,0
4562,747935,NO,CAR,RUSH,1,44,4,4,13,34,13,0,3,1,10,30,2,0,0,0,0,1,0,0,0,0,0,0
4562,747936,NO,CAR,RUSH,2,45,4,3,29,34,13,0,3,2,11,29,2,0,0,0,0,1,0,0,0,0,0,0
4562,747937,NO,CAR,RUSH,3,45,4,2,44,34,13,0,3,3,9,31,2,0,0,0,0,1,0,0,0,0,0,0
4562,747938,CAR,NO,PUNT,0,12,4,1,59,13,34,3,0,4,2,38,2,0,0,0,0,0,0,0,0,0,0,0
4562,747939,CAR,NO,RUSH,1,27,4,1,47,13,34,3,0,1,10,21,2,0,1,0,0,1,0,0,0,0,0,0
4562,747940,CAR,NO,RUSH,2,23,4,1,20,13,34,3,0,2,2,29,2,1,1,1,0,1,0,0,0,0,0,0
4562,747941,CAR,NO,PASS,3,24,4,0,57,13,34,3,0,1,10,33,2,0,1,1,0,1,0,0,0,0,0,0
4562,747942,CAR,NO,PASS,4,3,4,0,33,13,34,3,0,2,1,42,3,0,1,1,0,0,0,0,0,0,0,0
4562,747943,CAR,NO,PASS,5,24,4,0,30,13,34,3,0,3,1,42,3,1,1,0,0,1,0,0,0,0,0,0
